latitude_old,longitude_old,latitude,longitude,altitude_m,speed_mps,steeringAngleDegree,latitude_future,longitude_future
35.19306907,-97.43818646,35.19306992,-97.43818387,331.4383295,4.973530769,64.5,35.1930708,-97.438181
35.19306992,-97.43818387,35.19307083,-97.43818114,331.4345261,4.97469759,58.90000153,35.193072,-97.438179
35.19307083,-97.43818114,35.19307205,-97.4381793,331.2973515,4.97117424,49.90000153,35.1930729,-97.438177
35.19307205,-97.4381793,35.19307293,-97.43817686,331.2941158,4.970173359,41.29999924,35.1930738,-97.438175
35.19307293,-97.43817686,35.19307379,-97.43817451,331.2908071,4.971952438,28.29999924,35.1930748,-97.438172
35.19307379,-97.43817451,35.19307481,-97.43817171,331.287152,4.975375175,19.70000076,35.1930757,-97.438169
35.19307481,-97.43817171,35.19307573,-97.43816914,331.2829186,4.982652187,9.5,35.1930767,-97.438167
35.19307573,-97.43816914,35.19307666,-97.43816657,331.2797513,4.979177475,-1.799999952,35.1930775,-97.438164
35.19307666,-97.43816657,35.19307754,-97.43816406,331.276319,4.976253033,-9,35.1930784,-97.438161
35.19307754,-97.43816406,35.19307842,-97.43816148,331.2731725,4.968606949,-18.10000038,35.1930793,-97.438159
35.19307842,-97.43816148,35.1930793,-97.43815885,331.2673243,4.964952469,-29.79999924,35.1930802,-97.438156
35.1930793,-97.43815885,35.19308016,-97.43815621,331.2617335,4.9595294,-37.90000153,35.193081,-97.438154
35.19308016,-97.43815621,35.193081,-97.43815364,331.2575859,4.959200859,-50.59999847,35.1930818,-97.438151
35.193081,-97.43815364,35.19308179,-97.43815112,331.2560837,4.958096027,-59.40000153,35.1930826,-97.438149
35.19308179,-97.43815112,35.19308257,-97.43814854,331.2556064,4.950824738,-70.90000153,35.1930833,-97.438146
35.19308257,-97.43814854,35.19308331,-97.43814598,331.2555009,4.940176964,-82.19999695,35.193084,-97.438143
35.19308331,-97.43814598,35.19308402,-97.4381433,331.2548523,4.926357746,-96,35.1930847,-97.438141
35.19308402,-97.4381433,35.19308466,-97.43814071,331.2534708,4.913210869,-107.3000031,35.1930852,-97.438138
35.19308466,-97.43814071,35.19308525,-97.43813813,331.2517444,4.904131413,-115.6999969,35.1930858,-97.438136
35.19308525,-97.43813813,35.1930858,-97.4381355,331.2497734,4.901391029,-125.4000015,35.1930863,-97.438133
35.1930858,-97.4381355,35.19308631,-97.43813281,331.247588,4.894302368,-136.6999969,35.1930868,-97.43813
35.19308631,-97.43813281,35.19308678,-97.43813015,331.2455314,4.813031673,-146.1000061,35.1930872,-97.438127
35.19308678,-97.43813015,35.19308724,-97.43812749,331.1343479,4.800083637,-157.3000031,35.1930875,-97.438125
35.19308724,-97.43812749,35.19308752,-97.43812531,331.1313288,4.794347286,-162.3999939,35.1930878,-97.438123
35.19308752,-97.43812531,35.19308782,-97.43812253,331.1275667,4.790265083,-168.6999969,35.1930881,-97.43812
35.19308782,-97.43812253,35.19308806,-97.43811985,331.1240061,4.792358875,-173.1000061,35.1930883,-97.438117
35.19308806,-97.43811985,35.19308825,-97.4381172,331.1206731,4.792026997,-176.8999939,35.1930884,-97.438115
35.19308825,-97.4381172,35.19308841,-97.43811455,331.1172718,4.785437584,-180.1000061,35.1930885,-97.438112
35.19308841,-97.43811455,35.19308852,-97.43811181,331.1139389,4.77207613,-182.6999969,35.1930886,-97.438109
35.19308852,-97.43811181,35.1930886,-97.43810909,331.1098186,4.750177383,-185.5,35.1930886,-97.438106
35.1930886,-97.43810909,35.19308864,-97.43810645,331.1054654,4.728356838,-187.3999939,35.1930886,-97.438104
35.19308864,-97.43810645,35.19308864,-97.43810375,331.1007436,4.725440025,-187.6000061,35.1930886,-97.438101
35.19308864,-97.43810375,35.1930886,-97.43810097,331.0957864,4.723305702,-187.5,35.1930885,-97.438099
35.1930886,-97.43810097,35.19308853,-97.43809851,331.091061,4.716878891,-187,35.1930884,-97.438096
35.19308853,-97.43809851,35.19308839,-97.43809567,331.0855241,4.710157394,-186.6000061,35.1930882,-97.438093
35.19308839,-97.43809567,35.19308821,-97.43809305,331.0800201,4.693788528,-184.5,35.193088,-97.438091
35.19308821,-97.43809305,35.193088,-97.43809052,331.0749067,4.690497875,-183.1000061,35.1930877,-97.438088
35.193088,-97.43809052,35.19308772,-97.43808779,331.0700981,4.680080891,-181.1999969,35.1930874,-97.438085
35.19308772,-97.43808779,35.19308744,-97.4380853,331.0657077,4.671621323,-178.6000061,35.1930871,-97.438083
35.19308744,-97.4380853,35.19308712,-97.43808271,331.0617991,4.66795969,-174.8000031,35.1930867,-97.43808
35.19308712,-97.43808271,35.19308674,-97.43808004,331.0580068,4.667043209,-168.3999939,35.1930864,-97.438078
35.19308674,-97.43808004,35.19308637,-97.43807756,331.0539476,4.662723541,-162.8000031,35.1930861,-97.438075
35.19308637,-97.43807756,35.19308614,-97.43807495,330.933976,4.644154072,-148.6999969,35.1930858,-97.438073
35.19308614,-97.43807495,35.19308583,-97.43807315,330.9305535,4.641537666,-140.6999969,35.1930854,-97.438071
35.19308583,-97.43807315,35.19308542,-97.43807082,330.9261104,4.636658192,-121.9000015,35.193085,-97.438068
35.19308542,-97.43807082,35.19308497,-97.43806832,330.9220751,4.630899429,-109,35.1930845,-97.438066
35.19308497,-97.43806832,35.19308445,-97.43806555,330.9177758,4.621072769,-92.90000153,35.193084,-97.438063
35.19308445,-97.43806555,35.19308397,-97.43806307,330.9148211,4.620197773,-76.69999695,35.1930835,-97.438061
35.19308397,-97.43806307,35.1930835,-97.43806065,330.9126269,4.616017342,-58.90000153,35.193083,-97.438058
35.1930835,-97.43806065,35.19308302,-97.43805813,330.9110641,4.616456985,-44.59999847,35.1930826,-97.438056
35.19308302,-97.43805813,35.19308256,-97.43805574,330.9094861,4.609431267,-33.40000153,35.1930821,-97.438053
35.19308256,-97.43805574,35.19308211,-97.43805345,330.9097169,4.597170353,-20.39999962,35.1930816,-97.438051
35.19308211,-97.43805345,35.19308157,-97.43805073,330.9108475,4.589924812,-8.600000381,35.1930811,-97.438048
35.19308157,-97.43805073,35.19308107,-97.43804836,330.9123739,4.593010902,3,35.1930806,-97.438046
35.19308107,-97.43804836,35.1930806,-97.43804596,330.9111714,4.59585762,15.39999962,35.1930801,-97.438044
35.1930806,-97.43804596,35.19308013,-97.43804364,330.9102467,4.588891029,29.39999962,35.1930797,-97.438041
35.19308013,-97.43804364,35.19307969,-97.43804125,330.908129,4.58708477,45.09999847,35.1930793,-97.438039
35.19307969,-97.43804125,35.19307925,-97.43803876,330.9065341,4.583079815,66.19999695,35.1930789,-97.438036
35.19307925,-97.43803876,35.19307885,-97.43803628,330.9039173,4.584082127,81.5,35.1930785,-97.438034
35.19307885,-97.43803628,35.19307853,-97.43803373,330.899527,4.586138248,101,35.1930782,-97.438031
35.19307853,-97.43803373,35.19307825,-97.43803117,330.895417,4.584655285,120.6999969,35.193078,-97.438029
35.19307825,-97.43803117,35.19307802,-97.43802866,330.8914746,4.590088844,139.6999969,35.1930784,-97.438025
35.19307802,-97.43802866,35.19307838,-97.43802529,330.7777118,4.595871925,157.1000061,35.1930784,-97.438023
35.19307838,-97.43802529,35.19307835,-97.43802274,330.7726578,4.603624344,172.1999969,35.1930784,-97.43802
35.19307835,-97.43802274,35.1930784,-97.43802021,330.7680806,4.606681347,186,35.1930785,-97.438018
35.1930784,-97.43802021,35.19307852,-97.4380175,330.763874,4.608946323,196.6000061,35.1930787,-97.438015
35.19307852,-97.4380175,35.19307871,-97.4380148,330.7598026,4.619496822,204.8999939,35.1930789,-97.438012
35.19307871,-97.4380148,35.19307893,-97.43801245,330.7567456,4.622569084,209.3999939,35.1930793,-97.43801
35.19307893,-97.43801245,35.19307928,-97.43800959,330.7523271,4.621342182,214.1000061,35.1930797,-97.438007
35.19307928,-97.43800959,35.19307967,-97.43800697,330.7483071,4.62452507,216.8000031,35.1930801,-97.438004
35.19307967,-97.43800697,35.19308011,-97.43800437,330.7444754,4.635947704,217.1000061,35.1930806,-97.438002
35.19308011,-97.43800437,35.19308061,-97.4380017,330.7409486,4.648114681,217,35.1930812,-97.437999
35.19308061,-97.4380017,35.19308116,-97.43799909,330.7376394,4.651194572,217,35.1930818,-97.437996
35.19308116,-97.43799909,35.19308175,-97.43799648,330.7338826,4.645821571,217,35.1930824,-97.437994
35.19308175,-97.43799648,35.19308241,-97.4379938,330.7299966,4.644962788,217,35.1930831,-97.437991
35.19308241,-97.4379938,35.19308305,-97.4379913,330.7262654,4.656634331,217,35.1930838,-97.437989
35.19308305,-97.4379913,35.19308376,-97.43798872,330.7227445,4.669354916,217.1999969,35.1930845,-97.437986
35.19308376,-97.43798872,35.19308453,-97.43798606,330.7193143,4.68097353,218.1999969,35.1930853,-97.437984
35.19308453,-97.43798606,35.19308531,-97.43798353,330.7159848,4.687919617,219.5,35.1930861,-97.437981
35.19308531,-97.43798353,35.19308614,-97.43798102,330.7128447,4.687759399,222.1999969,35.193087,-97.437979
35.19308614,-97.43798102,35.19308702,-97.43797851,330.7091899,4.685984612,225.3000031,35.193088,-97.437976
35.19308702,-97.43797851,35.19308796,-97.43797598,330.7053606,4.692471981,228.1000061,35.1930893,-97.437974
35.19308796,-97.43797598,35.19308928,-97.43797423,330.5887103,4.704591274,230.1999969,35.1930902,-97.437972
35.19308928,-97.43797423,35.19309017,-97.43797219,330.5866412,4.707783699,230.6000061,35.1930913,-97.43797
35.19309017,-97.43797219,35.19309128,-97.43796982,330.5840218,4.709465981,230.8000031,35.1930924,-97.437967
35.19309128,-97.43796982,35.19309243,-97.43796748,330.5812723,4.714508533,230.8000031,35.1930936,-97.437965
35.19309243,-97.43796748,35.19309364,-97.43796518,330.5790729,4.722979069,230.8000031,35.1930949,-97.437963
35.19309364,-97.43796518,35.19309488,-97.43796292,330.5773064,4.729519367,230.8000031,35.1930962,-97.437961
35.19309488,-97.43796292,35.19309618,-97.43796066,330.5757847,4.73591423,230.8000031,35.1930975,-97.437959
35.19309618,-97.43796066,35.19309748,-97.4379585,330.5747416,4.741359711,230.6999969,35.1930988,-97.437956
35.19309748,-97.4379585,35.19309883,-97.43795637,330.5738281,4.755036831,230.3000031,35.1931003,-97.437954
35.19309883,-97.43795637,35.19310026,-97.43795421,330.5723627,4.757298946,229.6000061,35.1931017,-97.437952
35.19310026,-97.43795421,35.19310167,-97.43795213,330.571368,4.760869503,227.6000061,35.1931031,-97.43795
35.19310167,-97.43795213,35.19310312,-97.43795009,330.5715739,4.765733242,224.3999939,35.1931046,-97.437948
35.19310312,-97.43795009,35.19310456,-97.43794814,330.5719385,4.775091171,221.3000031,35.193106,-97.437946
35.19310456,-97.43794814,35.19310601,-97.43794628,330.5705549,4.782469749,217,35.1931077,-97.437944
35.19310601,-97.43794628,35.19310773,-97.43794416,330.5701116,4.780423641,212.6999969,35.1931093,-97.437942
35.19310773,-97.43794416,35.19310925,-97.43794234,330.5694171,4.775437832,208.6999969,35.1931109,-97.43794
35.19310925,-97.43794234,35.19311088,-97.43794047,330.5693335,4.777241707,205.3999939,35.1931125,-97.437939
35.19311088,-97.43794047,35.19311254,-97.43793861,330.5692827,4.787734509,202,35.1931151,-97.437936
35.19311254,-97.43793861,35.19311509,-97.43793621,330.4415004,4.792124748,198.1999969,35.1931164,-97.437935
35.19311509,-97.43793621,35.1931164,-97.43793484,330.4420861,4.79595089,194.8999939,35.193118,-97.437933
35.1931164,-97.43793484,35.19311797,-97.43793323,330.4440062,4.791055679,191.1999969,35.1931199,-97.437931
35.19311797,-97.43793323,35.19311989,-97.43793134,330.4474752,4.793322563,187,35.1931216,-97.43793
35.19311989,-97.43793134,35.19312164,-97.43792966,330.4508242,4.80068922,181.8000031,35.1931234,-97.437928
35.19312164,-97.43792966,35.19312343,-97.43792803,330.4548282,4.806775093,176.1999969,35.1931251,-97.437927
35.19312343,-97.43792803,35.19312509,-97.43792655,330.4587825,4.812182903,167.8000031,35.1931271,-97.437925
35.19312509,-97.43792655,35.19312709,-97.43792484,330.4639823,4.810028076,157.8000031,35.193129,-97.437923
35.19312709,-97.43792484,35.19312896,-97.43792326,330.4667909,4.805247784,143,35.1931308,-97.437922
35.19312896,-97.43792326,35.19313082,-97.43792179,330.4705069,4.805081367,128.3000031,35.1931327,-97.43792
35.19313082,-97.43792179,35.1931327,-97.43792034,330.4738196,4.801517487,115.6999969,35.1931346,-97.437919
35.1931327,-97.43792034,35.19313458,-97.4379189,330.4782028,4.802220821,99.80000305,35.1931365,-97.437917
35.19313458,-97.4379189,35.19313647,-97.43791749,330.4826534,4.808310986,84.19999695,35.1931383,-97.437916
35.19313647,-97.43791749,35.19313832,-97.43791614,330.4874019,4.814325809,65.90000153,35.1931402,-97.437915
35.19313832,-97.43791614,35.19314024,-97.43791477,330.4932199,4.812931538,50.90000153,35.1931421,-97.437913
35.19314024,-97.43791477,35.19314208,-97.43791342,330.497793,4.814067841,38.59999847,35.193144,-97.437912
35.19314208,-97.43791342,35.19314397,-97.43791204,330.5019394,4.827064514,22.60000038,35.1931458,-97.437911
35.19314397,-97.43791204,35.1931458,-97.43791069,330.5062954,4.833875179,2.200000048,35.1931476,-97.437909
35.1931458,-97.43791069,35.19314764,-97.4379093,330.5120598,4.831782341,-11.39999962,35.1931495,-97.437908
35.19314764,-97.4379093,35.1931495,-97.4379079,330.5186825,4.828380585,-28.89999962,35.1931514,-97.437907
35.1931495,-97.4379079,35.19315136,-97.43790651,330.5255599,4.827502728,-47.29999924,35.193153,-97.437906
35.19315136,-97.43790651,35.19315296,-97.43790575,330.4423604,4.820767879,-79.69999695,35.1931536,-97.437905
35.19315296,-97.43790575,35.19315358,-97.43790535,330.4479172,4.817214489,-86.80000305,35.1931552,-97.437904
35.19315358,-97.43790535,35.19315524,-97.4379039,330.4539277,4.810292244,-104.6999969,35.1931569,-97.437902
35.19315524,-97.4379039,35.19315689,-97.4379023,330.4591477,4.81720686,-118.5999985,35.1931584,-97.437901
35.19315689,-97.4379023,35.19315845,-97.43790068,330.4635588,4.82210207,-134.3000031,35.19316,-97.437899
35.19315845,-97.43790068,35.19316003,-97.43789894,330.4676055,4.813768387,-149.3999939,35.1931615,-97.437897
35.19316003,-97.43789894,35.19316151,-97.43789716,330.4707297,4.805818081,-156.6000061,35.193163,-97.437895
35.19316151,-97.43789716,35.19316295,-97.43789533,330.474179,4.803971767,-164.3999939,35.1931643,-97.437893
35.19316295,-97.43789533,35.19316433,-97.43789347,330.4765759,4.800734997,-169.8999939,35.1931657,-97.437892
35.19316433,-97.43789347,35.19316571,-97.43789151,330.479278,4.7987113,-174.8999939,35.193167,-97.43789
35.19316571,-97.43789151,35.19316697,-97.4378896,330.4817407,4.789915085,-181.8999939,35.1931683,-97.437888
35.19316697,-97.4378896,35.19316826,-97.43788756,330.4837279,4.790565014,-189.1000061,35.1931694,-97.437886
35.19316826,-97.43788756,35.19316943,-97.43788565,330.4849536,4.792255878,-194.8999939,35.1931708,-97.437883
35.19316943,-97.43788565,35.19317083,-97.4378832,330.4865545,4.781213284,-205.1000061,35.193172,-97.437881
35.19317083,-97.4378832,35.19317196,-97.43788111,330.4870859,4.772997379,-210.6999969,35.1931731,-97.437879
35.19317196,-97.43788111,35.19317306,-97.43787895,330.4878773,4.775683403,-217.8999939,35.1931741,-97.437877
35.19317306,-97.43787895,35.1931741,-97.43787677,330.4886593,4.775373936,-222.8999939,35.1931751,-97.437875
35.1931741,-97.43787677,35.1931751,-97.43787457,330.4890472,4.769297123,-226.1000061,35.193176,-97.437872
35.1931751,-97.43787457,35.19317604,-97.43787231,330.4885417,4.760530472,-229.3999939,35.1931769,-97.43787
35.19317604,-97.43787231,35.19317692,-97.43787003,330.487571,4.764407635,-231.1000061,35.1931786,-97.437866
35.19317692,-97.43787003,35.19317861,-97.43786594,330.3195917,4.767172337,-231.8999939,35.1931794,-97.437864
35.19317861,-97.43786594,35.1931794,-97.43786353,330.3183287,4.766056538,-232.1000061,35.1931801,-97.437861
35.1931794,-97.43786353,35.19318014,-97.43786112,330.3170922,4.760351658,-232.1000061,35.1931808,-97.437859
35.19318014,-97.43786112,35.19318085,-97.43785866,330.3152104,4.760756493,-232.1000061,35.1931815,-97.437856
35.19318085,-97.43785866,35.19318149,-97.43785625,330.3143,4.762352467,-232.1000061,35.1931821,-97.437854
35.19318149,-97.43785625,35.19318209,-97.43785387,330.3138944,4.762765408,-232.1000061,35.1931827,-97.437851
35.19318209,-97.43785387,35.19318267,-97.43785129,330.3129731,4.76087141,-231.6999969,35.1931832,-97.437849
35.19318267,-97.43785129,35.19318319,-97.43784884,330.3117592,4.76252985,-229.3999939,35.1931837,-97.437846
35.19318319,-97.43784884,35.19318368,-97.4378463,330.3105222,4.763780594,-224.1000061,35.1931841,-97.437844
35.19318368,-97.4378463,35.19318415,-97.43784367,330.3095021,4.759468555,-216.3999939,35.1931846,-97.437841
35.19318415,-97.43784367,35.19318455,-97.43784114,330.3086825,4.75386858,-207,35.1931849,-97.437839
35.19318455,-97.43784114,35.19318491,-97.43783876,330.3069081,4.753275394,-196.5,35.1931853,-97.437836
35.19318491,-97.43783876,35.19318527,-97.43783603,330.303611,4.748706818,-182.8999939,35.1931856,-97.437833
35.19318527,-97.43783603,35.19318557,-97.43783344,330.300429,4.744259357,-173,35.1931858,-97.437831
35.19318557,-97.43783344,35.19318585,-97.43783093,330.2965596,4.74176836,-159.3000031,35.1931861,-97.437828
35.19318585,-97.43783093,35.19318614,-97.4378283,330.2926289,4.747761726,-144.8000031,35.1931864,-97.437826
35.19318614,-97.4378283,35.19318643,-97.43782579,330.2887161,4.750518322,-128,35.1931867,-97.437823
35.19318643,-97.43782579,35.19318672,-97.43782333,330.2843983,4.744262218,-117.0999985,35.193187,-97.437821
35.19318672,-97.43782333,35.19318701,-97.43782065,330.2802947,4.737744808,-103.1999969,35.193187,-97.437816
35.19318701,-97.43782065,35.19318696,-97.43781558,330.1169962,4.731324196,-83,35.1931872,-97.437814
35.19318696,-97.43781558,35.19318716,-97.43781355,330.1128537,4.729864597,-73.80000305,35.1931874,-97.437811
35.19318716,-97.43781355,35.19318743,-97.43781103,330.1087065,4.730377674,-57.70000076,35.1931877,-97.437809
35.19318743,-97.43781103,35.19318768,-97.43780856,330.1056633,4.733521461,-41.29999924,35.193188,-97.437806
35.19318768,-97.43780856,35.19318797,-97.43780587,330.1030403,4.738240719,-24.5,35.1931882,-97.437803
35.19318797,-97.43780587,35.19318825,-97.43780338,330.1008602,4.739314556,-6.800000191,35.1931886,-97.437801
35.19318825,-97.43780338,35.19318856,-97.43780069,330.0986875,4.731155872,16.89999962,35.1931889,-97.437798
35.19318856,-97.43780069,35.19318886,-97.4377982,330.0974934,4.72785759,33.20000076,35.1931892,-97.437796
35.19318886,-97.4377982,35.1931892,-97.43779566,330.0949259,4.732503414,57.90000153,35.1931896,-97.437793
35.1931892,-97.43779566,35.19318958,-97.43779312,330.0932844,4.733197689,74.90000153,35.19319,-97.437791
35.19318958,-97.43779312,35.19319004,-97.43779058,330.0918621,4.73332262,96.19999695,35.1931905,-97.437788
35.19319004,-97.43779058,35.19319054,-97.43778806,330.0903352,4.727502346,116.5999985,35.1931911,-97.437786
35.19319054,-97.43778806,35.19319111,-97.43778557,330.0884679,4.724009037,135.3000031,35.1931918,-97.437783
35.19319111,-97.43778557,35.19319177,-97.43778309,330.0856519,4.723127365,152,35.1931925,-97.437781
35.19319177,-97.43778309,35.19319248,-97.43778063,330.083317,4.720899105,166.6999969,35.1931933,-97.437778
35.19319248,-97.43778063,35.19319325,-97.43777821,330.0817909,4.715591431,180,35.1931941,-97.437776
35.19319325,-97.43777821,35.1931941,-97.43777578,330.0811581,4.714623928,190.6000061,35.193195,-97.437774
35.1931941,-97.43777578,35.19319496,-97.43777352,330.0808476,4.7170825,199.3000031,35.1931959,-97.437771
35.19319496,-97.43777352,35.19319591,-97.43777122,330.0806924,4.714232922,203.6999969,35.1931969,-97.437769
35.19319591,-97.43777122,35.19319692,-97.43776892,330.0803072,4.712086201,205.8000031,35.1931997,-97.437766
35.19319692,-97.43776892,35.19319973,-97.43776626,329.9096873,4.706737041,207.3999939,35.193201,-97.437764
35.19319973,-97.43776626,35.19320098,-97.43776385,329.9101997,4.70727253,208.3000031,35.1932022,-97.437762
35.19320098,-97.43776385,35.19320215,-97.43776169,329.9105226,4.70648241,209.3000031,35.1932034,-97.43776
35.19320215,-97.43776169,35.19320336,-97.43775958,329.9106969,4.703939915,210.3000031,35.1932046,-97.437757
35.19320336,-97.43775958,35.19320461,-97.43775747,329.9115758,4.702013969,212.3000031,35.1932058,-97.437756
35.19320461,-97.43775747,35.19320578,-97.43775557,329.9127423,4.697571754,213.6999969,35.1932072,-97.437753
35.19320578,-97.43775557,35.19320715,-97.43775344,329.9147124,4.690392494,215.3000031,35.1932085,-97.437751
35.19320715,-97.43775344,35.1932085,-97.43775144,329.9166687,4.685032845,216.6000061,35.1932099,-97.437749
35.1932085,-97.43775144,35.19320993,-97.43774941,329.9184735,4.682693481,217.8000031,35.1932114,-97.437747
35.19320993,-97.43774941,35.19321138,-97.43774745,329.9200829,4.674812317,218.1000061,35.1932128,-97.437746
35.19321138,-97.43774745,35.19321283,-97.43774558,329.9218434,4.668391228,218.1000061,35.1932143,-97.437744
35.19321283,-97.43774558,35.19321432,-97.43774374,329.9242076,4.667665482,218.1000061,35.1932159,-97.437742
35.19321432,-97.43774374,35.19321589,-97.43774189,329.9272834,4.669663429,217.8000031,35.1932175,-97.43774
35.19321589,-97.43774189,35.19321746,-97.43774012,329.9308485,4.662488461,216.6999969,35.193219,-97.437738
35.19321746,-97.43774012,35.19321903,-97.43773842,329.9347071,4.651261806,213.3999939,35.1932207,-97.437737
35.19321903,-97.43773842,35.19322066,-97.43773672,329.9392674,4.635214329,209.1999969,35.1932223,-97.437735
35.19322066,-97.43773672,35.19322228,-97.43773511,329.9434728,4.626722336,205.1000061,35.193224,-97.437733
35.19322228,-97.43773511,35.19322397,-97.43773349,329.9469706,4.620428085,201.1000061,35.1932257,-97.437732
35.19322397,-97.43773349,35.1932257,-97.43773189,329.9502727,4.614518166,198.8000031,35.1932272,-97.437731
35.1932257,-97.43773189,35.19322723,-97.43773051,329.9527725,4.60833168,196.5,35.1932309,-97.43773
35.19322723,-97.43773051,35.1932309,-97.43773021,329.8885956,4.602071762,191.5,35.1932325,-97.437729
35.1932309,-97.43773021,35.19323254,-97.43772891,329.8924277,4.599365711,187.8000031,35.1932343,-97.437728
35.19323254,-97.43772891,35.19323434,-97.43772753,329.8973601,4.587769985,180.1999969,35.193236,-97.437726
35.19323434,-97.43772753,35.19323596,-97.43772632,329.9020544,4.581149578,173.6000061,35.1932379,-97.437725
35.19323596,-97.43772632,35.19323795,-97.43772488,329.9085703,4.569741726,164.3000031,35.1932398,-97.437724
35.19323795,-97.43772488,35.19323976,-97.4377236,329.9145557,4.55845499,152.8999939,35.1932416,-97.437722
35.19323976,-97.4377236,35.19324161,-97.43772232,329.9214821,4.546708107,143.5,35.1932435,-97.437721
35.19324161,-97.43772232,35.19324348,-97.43772104,329.9281359,4.543391228,133.1999969,35.1932452,-97.43772
35.19324348,-97.43772104,35.19324525,-97.43771982,329.9340996,4.539608002,121.6999969,35.1932471,-97.437719
35.19324525,-97.43771982,35.19324712,-97.43771854,329.9393421,4.5314641,112.1999969,35.193249,-97.437717
35.19324712,-97.43771854,35.19324897,-97.43771726,329.9434706,4.520521641,100.5999985,35.1932508,-97.437716
35.19324897,-97.43771726,35.19325078,-97.43771601,329.9469682,4.503936291,88.59999847,35.1932526,-97.437715
35.19325078,-97.43771601,35.19325262,-97.43771474,329.9504342,4.488721848,76.19999695,35.1932544,-97.437713
35.19325262,-97.43771474,35.19325442,-97.43771346,329.95194,4.478450298,61.79999924,35.1932563,-97.437712
35.19325442,-97.43771346,35.19325626,-97.43771216,329.9535126,4.469956398,52.70000076,35.1932581,-97.437711
35.19325626,-97.43771216,35.19325806,-97.43771089,329.9549305,4.465205669,38.70000076,35.1932599,-97.43771
35.19325806,-97.43771089,35.19325991,-97.43770959,329.9570761,4.460317135,28.89999962,35.1932617,-97.437708
35.19325991,-97.43770959,35.19326165,-97.43770832,329.9574138,4.45578146,15.39999962,35.1932635,-97.437707
35.19326165,-97.43770832,35.19326345,-97.43770701,329.9575962,4.452623844,1.399999976,35.1932652,-97.437706
35.19326345,-97.43770701,35.19326521,-97.43770565,329.9563937,4.45279932,-11.80000019,35.1932672,-97.437704
35.19326521,-97.43770565,35.1932672,-97.43770427,329.7637509,4.448542118,-28.5,35.1932686,-97.437703
35.1932672,-97.43770427,35.19326857,-97.43770321,329.764345,4.450061321,-37.70000076,35.1932703,-97.437702
35.19326857,-97.43770321,35.19327028,-97.43770193,329.7658751,4.444971561,-46.59999847,35.193272,-97.437701
35.19327028,-97.43770193,35.19327196,-97.4377006,329.7681328,4.437064648,-57.40000153,35.1932736,-97.437699
35.19327196,-97.4377006,35.19327363,-97.43769926,329.7693339,4.432008743,-67.59999847,35.1932752,-97.437698
35.19327363,-97.43769926,35.19327524,-97.43769789,329.7695803,4.434508801,-77.5,35.1932769,-97.437696
35.19327524,-97.43769789,35.19327688,-97.43769644,329.7705008,4.441204548,-88.40000153,35.1932784,-97.437695
35.19327688,-97.43769644,35.19327838,-97.43769508,329.770862,4.450756073,-94.80000305,35.19328,-97.437694
35.19327838,-97.43769508,35.19328002,-97.43769354,329.7725943,4.457955837,-102.0999985,35.1932816,-97.437692
35.19328002,-97.43769354,35.19328157,-97.43769201,329.7745005,4.461506844,-110.6999969,35.1932831,-97.43769
35.19328157,-97.43769201,35.19328308,-97.43769047,329.7763594,4.467076302,-117.5,35.1932846,-97.437689
35.19328308,-97.43769047,35.19328457,-97.4376889,329.7776609,4.472848415,-124.8000031,35.193286,-97.437687
35.19328457,-97.4376889,35.19328602,-97.43768731,329.7782555,4.480884075,-131.1999969,35.1932873,-97.437686
35.19328602,-97.43768731,35.19328732,-97.43768584,329.7789075,4.494420052,-139.6999969,35.1932889,-97.437684
35.19328732,-97.43768584,35.19328886,-97.43768401,329.7787939,4.512465,-149.8999939,35.1932903,-97.437682
35.19328886,-97.43768401,35.19329026,-97.4376823,329.7785989,4.52302599,-157.6999969,35.1932917,-97.437681
35.19329026,-97.4376823,35.19329165,-97.43768051,329.7780974,4.542084217,-164.5,35.193293,-97.437679
35.19329165,-97.43768051,35.19329299,-97.43767871,329.7783519,4.553615093,-168.8000031,35.1932942,-97.437677
35.19329299,-97.43767871,35.19329417,-97.43767703,329.7784636,4.551285267,-172.8999939,35.1932956,-97.437675
35.19329417,-97.43767703,35.19329556,-97.43767499,329.7790707,4.5566535,-176.8000031,35.1932964,-97.43767
35.19329556,-97.43767499,35.19329642,-97.43767041,329.6135204,4.574982643,-180.1999969,35.1932972,-97.437669
35.19329642,-97.43767041,35.19329722,-97.43766906,329.6125736,4.587945461,-181.6000061,35.1932984,-97.437667
35.19329722,-97.43766906,35.1932984,-97.43766702,329.6099007,4.604319572,-183.6000061,35.1932995,-97.437665
35.1932984,-97.43766702,35.19329954,-97.43766495,329.6073639,4.622328758,-185.5,35.1933007,-97.437663
35.19329954,-97.43766495,35.19330068,-97.43766281,329.6050963,4.638750076,-187.5,35.1933017,-97.437661
35.19330068,-97.43766281,35.19330174,-97.43766071,329.6033178,4.654289722,-189.3999939,35.1933028,-97.437658
35.19330174,-97.43766071,35.19330282,-97.4376585,329.6021331,4.66345787,-190,35.1933038,-97.437656
35.19330282,-97.4376585,35.19330382,-97.43765635,329.6009888,4.669270515,-190,35.1933048,-97.437654
35.19330382,-97.43765635,35.19330483,-97.43765408,329.5991389,4.674238682,-190,35.1933058,-97.437652
35.19330483,-97.43765408,35.19330578,-97.43765183,329.5969288,4.686779022,-190,35.1933067,-97.437649
