unix_ms,latitude,longitude,altitude_m,speed_mps,steeringAngleDegree
1763595873403,35.19321165524902,-97.43856357450954,334.72128320401265,2.896747350692749,-17.399999618530273
1763595873403,35.19321153841922,-97.43856513603356,334.72160173053754,2.95515775680542,-17.100000381469727
1763595873403,35.193211426874875,-97.4385666673858,334.7241248182329,3.0116772651672363,-16.899999618530273
1763595873403,35.193211312915054,-97.43856815398297,334.73041874249253,3.082866907119751,-16.799999237060547
1763595873403,35.193211200797066,-97.43856978965785,334.7331991779455,3.1256630420684814,-16.700000762939453
1763595873403,35.19321107528779,-97.43857140148074,334.7381474477958,3.180741310119629,-16.600000381469727
1763595873403,35.193210970639534,-97.43857295654209,334.74571704404946,3.214818000793457,-16.600000381469727
1763595873403,35.1932108609647,-97.43857449190415,334.7552178026875,3.2603514194488525,-16.5
1763595873403,35.1932107338528,-97.43857611626193,334.76225905782627,3.308048963546753,-16.399999618530273
1763595873403,35.19321064904472,-97.438577858801,334.76172762252963,3.359950304031372,-16.399999618530273
1763595873403,35.193210534968344,-97.43857959540628,334.76482061687886,3.41898250579834,-16.399999618530273
1763595873403,35.19321044540891,-97.43858134588713,334.76573343534267,3.4537339210510254,-16.399999618530273
1763595873403,35.19321034735919,-97.43858312161548,334.766478444147,3.501850128173828,-16.399999618530273
1763595873403,35.19321022805701,-97.4385848915346,334.7699522374609,3.5324501991271973,-16.399999618530273
1763595873403,35.1932101474579,-97.43858657309356,334.7701382963711,3.578500747680664,-16.399999618530273
1763595873403,35.193210033210775,-97.4385885473507,334.77365808463,3.627112627029419,-16.399999618530273
1763595873403,35.19320994091896,-97.43859039865457,334.77458383909664,3.668252944946289,-16.399999618530273
1763595873403,35.19320983683973,-97.43859221233208,334.7778688659351,3.698849678039551,-16.399999618530273
1763595873403,35.193209749131924,-97.43859402701823,334.7777983269574,3.7214882373809814,-16.399999618530273
1763595873403,35.19320963777581,-97.438596093049,334.779662371884,3.761369466781616,-16.299999237060547
1763595874403,35.19320498272088,-97.43860133555633,334.4711175611067,3.800171375274658,-16.200000762939453
1763595874403,35.1932048287134,-97.43860354842627,334.4704513957217,3.8297247886657715,-16.0
1763595874403,35.193204685129814,-97.4386056630025,334.47034265814216,3.8658907413482666,-15.800000190734863
1763595874403,35.19320454283669,-97.43860776101525,334.47086290739287,3.8989973068237305,-15.5
1763595874403,35.19320438843802,-97.43861000164904,334.47124952686517,3.9374282360076904,-15.300000190734863
1763595874403,35.193204232872624,-97.43861224880224,334.4691649551889,3.9665894508361816,-15.0
1763595874403,35.19320408169508,-97.43861448531501,334.4685124371812,4.007555961608887,-14.300000190734863
1763595874403,35.193203935999,-97.43861670077084,334.4678776208667,4.026224136352539,-13.699999809265137
1763595874403,35.19320379071421,-97.4386189933267,334.46695066631867,4.040314674377441,-13.0
1763595874403,35.19320365022189,-97.43862122759296,334.46732526690823,4.066676139831543,-12.0
1763595874403,35.1932035118233,-97.43862350059305,334.466233126267,4.091429710388184,-11.5
1763595874403,35.19320337527745,-97.43862575635517,334.4676569969674,4.127160549163818,-10.899999618530273
1763595874403,35.19320324725457,-97.43862796878547,334.46889301798967,4.1426873207092285,-10.600000381469727
1763595874403,35.19320310596607,-97.43863029410747,334.47007241705376,4.157555103302002,-10.199999809265137
1763595874403,35.193202963200534,-97.43863254781198,334.4717018080828,4.170666217803955,-9.899999618530273
1763595874403,35.19320282392908,-97.43863482958554,334.4709015894662,4.193504333496094,-9.600000381469727
1763595874403,35.193202678826545,-97.4386371107284,334.47295207566606,4.2140045166015625,-9.5
1763595874403,35.19320254109595,-97.43863936312151,334.47371771134976,4.233564853668213,-9.100000381469727
1763595874403,35.19320239323147,-97.43864156712627,334.47927454726,4.253971576690674,-8.5
1763595874403,35.19320225676417,-97.4386435888867,334.4852284339894,4.269360065460205,-7.699999809265137
1763595874403,35.193202109534084,-97.43864603609758,334.49121589904905,4.289577484130859,-6.0
1763595875403,35.19319824834994,-97.43864896713198,334.2871570058148,4.317006587982178,-2.0999999046325684
1763595875403,35.1931981649009,-97.4386502628041,334.28761845692355,4.32449197769165,-0.8999999761581421
1763595875403,35.193198019177444,-97.43865257121688,334.2859149704684,4.341115951538086,3.0
1763595875403,35.19319787164903,-97.43865487050905,334.2857962446929,4.378617763519287,9.199999809265137
