unix_ms,latitude,longitude,altitude_m,speed_mps,steeringAngleDegree
1.7636E+12,35.19298608,-97.43859703,327.5622951,5.253990173,-68.90000153
1.7636E+12,35.19298562,-97.43859496,327.5730793,5.279564381,-63.90000153
1.7636E+12,35.19298507,-97.43859252,327.5856321,5.290188789,-57.20000076
1.7636E+12,35.19298449,-97.43859011,327.5984818,5.303805351,-49.70000076
1.7636E+12,35.19298162,-97.43857641,327.4235591,5.32943964,-39
1.7636E+12,35.19298138,-97.43857536,327.4285525,5.333100319,-37.90000153
1.7636E+12,35.19298077,-97.43857276,327.4385806,5.353459358,-31.60000038
1.7636E+12,35.19298018,-97.43857019,327.4490968,5.369608879,-27.39999962
1.7636E+12,35.19297967,-97.43856795,327.4577317,5.376843452,-23.39999962
1.7636E+12,35.19297907,-97.4385653,327.4675618,5.38408041,-17.89999962
1.7636E+12,35.19297843,-97.43856249,327.4766786,5.399824142,-10.30000019
1.7636E+12,35.19297794,-97.43856038,327.4844105,5.423784733,-0.699999988
1.7636E+12,35.19297733,-97.43855771,327.4938122,5.452735901,10.5
1.7636E+12,35.19297674,-97.43855508,327.5022964,5.484919548,25.39999962
1.7636E+12,35.19297615,-97.43855239,327.5108343,5.510087013,37.79999924
1.7636E+12,35.19297567,-97.43855017,327.5177254,5.523297787,44.90000153
1.7636E+12,35.19297512,-97.43854738,327.5254641,5.544983387,57.90000153
1.7636E+12,35.19297464,-97.43854472,327.5328587,5.561015606,68.59999847
1.7636E+12,35.19297421,-97.43854203,327.5411107,5.571210384,75.59999847
1.7636E+12,35.19297388,-97.43853971,327.5488385,5.569901466,80.30000305
1.7636E+12,35.19297352,-97.43853688,327.5581524,5.552845001,86.40000153
1.7636E+12,35.19297324,-97.43853448,327.5657336,5.535345078,93.5
1.7636E+12,35.19297296,-97.43853169,327.573798,5.519924164,101
1.7636E+12,35.19297275,-97.43852932,327.5813412,5.508281231,106.6999969
1.7636E+12,35.19297257,-97.43852663,327.5903102,5.481563091,114.5
1.7636E+12,35.19297288,-97.43851323,327.3728444,5.452329636,121.3000031
1.7636E+12,35.19297282,-97.43851082,327.3779357,5.430247784,125.6999969
1.7636E+12,35.1929728,-97.43850796,327.3844913,5.404906273,131.3999939
1.7636E+12,35.19297282,-97.43850514,327.3917352,5.378594875,137
1.7636E+12,35.19297289,-97.43850233,327.3992797,5.347021103,142.3999939
1.7636E+12,35.19297299,-97.4384999,327.4052726,5.32509613,146.3000031
1.7636E+12,35.19297315,-97.43849705,327.4113435,5.293121338,151.6999969
1.7636E+12,35.19297337,-97.43849428,327.4174871,5.276186943,154.3000031
1.7636E+12,35.1929736,-97.43849198,327.4241008,5.269993782,155.8999939
1.7636E+12,35.19297393,-97.43848925,327.4330735,5.264774323,157.6999969
1.7636E+12,35.1929743,-97.43848656,327.4415964,5.249832153,158.8000031
1.7636E+12,35.19297466,-97.43848422,327.448663,5.241942406,159.1000061
1.7636E+12,35.19297512,-97.43848147,327.45691,5.246928692,159.1000061
1.7636E+12,35.19297562,-97.43847876,327.4653315,5.256329536,159.1000061
1.7636E+12,35.19297606,-97.43847655,327.4724833,5.266746998,159.1000061
1.7636E+12,35.19297663,-97.43847386,327.4810953,5.255150795,159.1000061
1.7636E+12,35.19297721,-97.43847133,327.4887653,5.233273029,159.1000061
1.7636E+12,35.19297786,-97.43846871,327.4968996,5.202022552,159.1000061
1.7636E+12,35.19297841,-97.4384666,327.5039713,5.188550949,159.1000061
1.7636E+12,35.19297912,-97.43846406,327.5121496,5.174192429,159.1000061
1.7636E+12,35.19298107,-97.43845522,327.3104617,5.145329475,159.1999969
1.7636E+12,35.19298193,-97.43845263,327.317498,5.113109589,159.8000031
1.7636E+12,35.19298283,-97.43845009,327.3233106,5.084834576,161.8999939
1.7636E+12,35.19298361,-97.43844796,327.3284454,5.049642563,165.3999939
1.7636E+12,35.19298457,-97.43844548,327.3343994,5.016801834,169.8999939
1.7636E+12,35.19298555,-97.43844305,327.3406291,4.989993572,174.5
1.7636E+12,35.19298635,-97.43844111,327.3456642,4.971343517,177.1000061
1.7636E+12,35.19298743,-97.43843868,327.3531702,4.940336704,178.6000061
1.7636E+12,35.19298849,-97.43843639,327.3602648,4.902947903,180.1000061
1.7636E+12,35.19298963,-97.43843409,327.3677744,4.871711731,181.8999939
1.7636E+12,35.19299079,-97.43843186,327.3752885,4.838774204,182.6999969
1.7636E+12,35.19299172,-97.43843009,327.3798892,4.810988903,182.6000061
1.7636E+12,35.19299296,-97.43842789,327.3852381,4.776494026,182.3999939
1.7636E+12,35.19299419,-97.43842581,327.3899341,4.7493577,180.6000061
1.7636E+12,35.19299545,-97.43842373,327.3945643,4.722536087,178
1.7636E+12,35.19299649,-97.43842202,327.398282,4.704137325,176.1999969
1.7636E+12,35.19299775,-97.43842005,327.4038725,4.67173481,173.3999939
1.7636E+12,35.19299893,-97.43841823,327.4088095,4.645222664,168.3000031
1.7636E+12,35.19300023,-97.4384163,327.4147598,4.618152618,159.6999969
1.7636E+12,35.19300156,-97.43841438,327.4219189,4.593257427,144.3000031
1.7636E+12,35.19300558,-97.43841,327.244634,4.578467369,131.3999939
1.7636E+12,35.19300704,-97.43840815,327.2497801,4.55940485,115.4000015
1.7636E+12,35.19300848,-97.43840633,327.2551502,4.543890953,100.6999969
1.7636E+12,35.19300968,-97.43840477,327.2594462,4.534934521,89.30000305
1.7636E+12,35.19301108,-97.43840296,327.2644806,4.523699284,75.09999847
1.7636E+12,35.19301247,-97.43840113,327.2694177,4.504246235,55.90000153
1.7636E+12,35.19301378,-97.43839939,327.2747236,4.496955872,44.70000076
1.7636E+12,35.19301546,-97.43839712,327.2816371,4.483909607,27.39999962
1.7636E+12,35.19301635,-97.43839586,327.2857992,4.479172707,15.30000019
1.7636E+12,35.19301765,-97.43839403,327.2922492,4.469417095,-3.5
1.7636E+12,35.19301871,-97.43839246,327.2978527,4.460772038,-15.89999962
1.7636E+12,35.19301996,-97.43839055,327.3045027,4.450040817,-31.39999962
1.7636E+12,35.19302118,-97.43838867,327.3109717,4.446744442,-46.59999847
1.7636E+12,35.19302236,-97.43838679,327.3177027,4.440378189,-61.70000076
1.7636E+12,35.19302321,-97.43838537,327.3217964,4.434237003,-77.30000305
1.7636E+12,35.19302441,-97.43838332,327.3282723,4.426545143,-93.80000305
1.7636E+12,35.19302544,-97.43838144,327.3340914,4.421194553,-110.0999985
1.7636E+12,35.19302646,-97.4383795,327.3398218,4.419164658,-128.6000061
1.7636E+12,35.19302727,-97.43837787,327.3439033,4.418542862,-139.8999939
1.7636E+12,35.19302872,-97.43837083,327.1476275,4.411103725,-161.6000061
1.7636E+12,35.19302904,-97.43837006,327.1498192,4.410255432,-163.8000031
1.7636E+12,35.19302972,-97.43836828,327.1530403,4.411841393,-175
1.7636E+12,35.1930305,-97.4383661,327.1564181,4.409750462,-185
1.7636E+12,35.19303118,-97.43836399,327.1597693,4.404984474,-194.6000061
1.7636E+12,35.19303181,-97.43836185,327.1633562,4.397181511,-205.3999939
1.7636E+12,35.19303232,-97.43835995,327.1665522,4.391851902,-215.8999939
1.7636E+12,35.19303284,-97.43835774,327.1696714,4.384853363,-225.1999969
1.7636E+12,35.1930333,-97.4383555,327.1725647,4.378726482,-233.8000031
1.7636E+12,35.19303364,-97.43835359,327.174815,4.375133514,-239.3000031
1.7636E+12,35.19303397,-97.43835128,327.1774512,4.371848583,-244.3999939
1.7636E+12,35.19303424,-97.43834896,327.1793544,4.369321823,-244.5
1.7636E+12,35.19303441,-97.43834709,327.1811433,4.362532616,-244
1.7636E+12,35.19303456,-97.43834485,327.1837219,4.352858067,-243.3000031
1.7636E+12,35.19303465,-97.43834263,327.186086,4.349764824,-241.3000031
1.7636E+12,35.19303472,-97.43834034,327.1887133,4.355492592,-238.5
1.7636E+12,35.19303474,-97.43833844,327.1906812,4.363963127,-235.3999939
1.7636E+12,35.19303473,-97.43833621,327.1930712,4.369284153,-232.1999969
1.7636E+12,35.19303467,-97.43833394,327.1951096,4.378065586,-229
1.7636E+12,35.19303458,-97.43833173,327.1967469,4.394941807,-224.8999939
1.7636E+12,35.19303448,-97.4383298,327.1978863,4.401386261,-223.3000031
1.7636E+12,35.19303527,-97.43832307,327.0461235,4.412615776,-220.6000061
1.7636E+12,35.19303507,-97.43832071,327.0451036,4.420615196,-217.6999969
1.7636E+12,35.1930348,-97.43831808,327.0443554,4.43032217,-214
1.7636E+12,35.19303459,-97.4383162,327.0436048,4.434230328,-211.6000061
1.7636E+12,35.19303427,-97.43831375,327.0427112,4.440710068,-205.1000061
1.7636E+12,35.19303389,-97.43831107,327.0421682,4.445913792,-194.6000061
1.7636E+12,35.1930336,-97.43830913,327.0420425,4.450392246,-185.3999939
1.7636E+12,35.19303292,-97.43830513,327.0408108,4.447807789,-161.6999969
1.7636E+12,35.19303267,-97.43830362,327.0406676,4.440517426,-148.3999939
1.7636E+12,35.19303239,-97.43830194,327.0403263,4.43955183,-135.8999939
1.7636E+12,35.19303201,-97.43829977,327.0399091,4.441393375,-120.5
1.7636E+12,35.19303166,-97.4382977,327.0393508,4.439477444,-111.3000031
1.7636E+12,35.19303124,-97.43829521,327.0391464,4.436852455,-92.80000305
1.7636E+12,35.19303089,-97.43829314,327.0388077,4.427480221,-78
1.7636E+12,35.1930305,-97.43829072,327.0379434,4.42538929,-64.19999695
1.7636E+12,35.19303015,-97.43828831,327.0368126,4.436058998,-50.20000076
1.7636E+12,35.19302982,-97.43828598,327.0362545,4.446818352,-36.20000076
1.7636E+12,35.19302956,-97.43828375,327.0350249,4.457832813,-21.79999924
