sep=,
CUSTOM.date [local],CUSTOM.updateTime [local],OSD.flyTime,OSD.flyTime [s],OSD.latitude,OSD.longitude,OSD.height [ft],OSD.heightMax [ft],OSD.vpsHeight [ft],OSD.altitude [ft],OSD.mileage [ft],OSD.hSpeed [MPH],OSD.hSpeedMax [MPH],OSD.xSpeed [MPH],OSD.xSpeedMax [MPH],OSD.ySpeed [MPH],OSD.ySpeedMax [MPH],OSD.zSpeed [MPH],OSD.zSpeedMax [MPH],OSD.pitch,OSD.roll,OSD.yaw,OSD.yaw [360],OSD.directionOfTravel,OSD.flycState,OSD.flycCommand,OSD.flightAction,OSD.gpsNum,OSD.gpsLevel,OSD.isGPSUsed,OSD.nonGPSCause,OSD.droneType,OSD.isSwaveWork,OSD.waveError,OSD.goHomeStatus,OSD.batteryType,OSD.ctrlDevice,OSD.isOnGround,OSD.isMotorOn,OSD.isMotorBlocked,OSD.motorStartFailedCause,OSD.motorFailReason,OSD.isImuPreheated,OSD.imuInitFailReason,OSD.isAcceletorOverRange,OSD.isBarometerDeadInAir,OSD.isCompassError,OSD.isGoHomeHeightModified,OSD.canIOCWork,OSD.isNotEnoughForce,OSD.isOutOfLimit,OSD.isPropellerCatapult,OSD.isVibrating,OSD.isVisionUsed,OSD.voltageWarning,GIMBAL.mode,GIMBAL.pitch,GIMBAL.roll,GIMBAL.yaw,GIMBAL.yaw [360],GIMBAL.isPitchAtLimit,GIMBAL.isRollAtLimit,GIMBAL.isYawAtLimit,GIMBAL.isStuck,CAMERA.isPhoto,CAMERA.isVideo,CAMERA.filename,CAMERA.sdCardIsInserted,CAMERA.sdCardState,RC.downlinkSignal,RC.uplinkSignal,RC.aileron,RC.elevator,RC.throttle,RC.rudder,RC.mode,RC.goHomeDepressed,RC.recordDepressed,RC.shutterDepressed,RC.playbackDepressed,RC.wheelDepressed,RC.wheelOffset,RC.custom1Depressed,RC.custom2Depressed,RC.custom3Depressed,RC.custom4Depressed,BATTERY.chargeLevel,BATTERY.currentPV [V],BATTERY.currentCapacity [mAh],BATTERY.fullCapacity [mAh],BATTERY.voltage [V],BATTERY.isCellVoltageEstimated,BATTERY.cellVoltage1 [V],BATTERY.cellVoltage2 [V],BATTERY.maxCellVoltageDeviation,BATTERY.isCellVoltageDeviationHigh,BATTERY.isVoltageLow,BATTERY.current [A],BATTERY.temperature [F],BATTERY.minTemperature [F],BATTERY.maxTemperature [F],BATTERY.usefulTime [s],BATTERY.goHomeTime [s],BATTERY.landTime [s],BATTERY.goHomeBattery,BATTERY.landBattery,BATTERY.safeFlyRadius,BATTERY.volumeConsume,BATTERY.status,BATTERY.goHomeStatus,BATTERY.goHomeCountdown,BATTERY.lowWarning,BATTERY.lowWarningGoHome,BATTERY.seriousLowWarning,BATTERY.seriousLowWarningLanding,BATTERY.timesCharged,MC.failSafeAction,MC.isObstacleAvoidanceEnabled,MC.isCollisionAvoidanceEnabled,MC.isRthObstacleAvoidanceEnabled,MC.isBraking,MC.isAvoidingObstacle,MC.isAvoidingActiveObstacle,MC.isAscentLimitedByObstacle,MC.isLandingConfirmationNeeded,MC.atLowAltitudeLimit,MC.atDistanceLimit,MC.atAirportAltitudeLimit,MC.atAirportBoundary,HOME.latitude,HOME.longitude,HOME.distance [ft],HOME.height [ft],HOME.heightLimit [ft],HOME.isHomeRecord,HOME.goHomeMode,HOME.aircraftHeadDirection,HOME.isDynamicHomePointEnabled,HOME.isReachedLimitDistance,HOME.isReachedLimitHeight,HOME.isCompassCalibrating,HOME.compassCalibrationState,HOME.isMultipleFlightModeEnabled,HOME.isBeginnerMode,HOME.isIOCEnabled,HOME.iocMode,HOME.goHomeHeight [ft],HOME.courseLockAngle,HOME.forceLandingHeight [ft],HOME.dataRecorderFileIndex,WEATHER.windDirection,WEATHER.windRelativeDirection,WEATHER.windSpeed [MPH],WEATHER.maxWindSpeed [MPH],WEATHER.windStrength,WEATHER.isFacingWind,WEATHER.isFlyingIntoWind,RECOVER.appType,RECOVER.appVersion,RECOVER.aircraftName,RECOVER.aircraftSerial,RECOVER.cameraSerial,RECOVER.rcSerial,RECOVER.batterySerial,DETAILS.totalTime [s],DETAILS.totalDistance [ft],DETAILS.maxHeight [ft],DETAILS.maxHorizontalSpeed [MPH],DETAILS.maxVerticalSpeed [MPH],DETAILS.photoNum,DETAILS.videoTime [s],DETAILS.aircraftName,DETAILS.aircraftSerial,DETAILS.cameraSerial,DETAILS.rcSerial,DETAILS.batterySerial,DETAILS.appName,DETAILS.appType,DETAILS.appVersion,DETAILS.guid,SERIAL.flightController,SERIAL.camera,SERIAL.gimbal,SERIAL.rc,SERIAL.battery,SERIAL.battery2,APPGPS.latitude,APPGPS.longitude,APPGPS.accuracy,APP.tip,APP.warning
11/27/2025,9:58:14.73 PM,0m 18.3s,18.3,32.8245591299664,-95.3065329566248,79.7,79.7,68.8,500,12.7,8.634704,8.634704,2.460634,2.460634,8.276678,8.276678,0.671082,0.671082,-34.5,-1.9,72.4,72.4,69.3,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,151.6,151.6,False,False,False,False,False,False,,True,Card Too Slow,100,100,1035,1684,364,1009,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2360,2589,7.808,False,3.912,3.897,0.025,False,False,8.893,77.4,76.1,77.3,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,8.2,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,NW,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:14.83 PM,0m 18.4s,18.4,32.8245603920919,-95.3065283282649,79.3,79.7,68.8,499,14.2,9.341735,9.341735,2.684328,2.684328,8.94776,8.94776,1.565858,1.565858,-34.5,-2.2,72.5,72.5,72.0,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,151.6,151.6,False,False,False,False,False,False,,True,Card Too Slow,100,100,1035,1684,364,917,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2360,2589,7.808,False,3.912,3.897,0.025,False,False,8.893,77.4,76.1,77.3,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,9.7,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,NW,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:14.93 PM,0m 18.5s,18.5,32.8245618069678,-95.3065239559289,79.0,79.7,68.8,499,15.6,9.771101,9.771101,2.684328,2.684328,9.395148,9.395148,2.460634,2.460634,-34.7,-2.6,72.5,72.5,68.9,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,151.6,151.6,False,False,False,False,False,False,,True,Card Too Slow,100,100,1034,1684,401,694,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,11.1,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,NW,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:15.03 PM,0m 18.6s,18.6,32.8245627987563,-95.3065199313826,78.7,79.7,68.8,499,16.9,10.263143,10.263143,2.908022,2.908022,9.842536,9.842536,3.35541,3.35541,-34.6,-4.2,72.7,72.7,73.6,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,151.2,151.2,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,580,755,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,12.4,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,NW,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:15.13 PM,0m 18.7s,18.7,32.8245645671962,-95.3065151994512,78.0,79.7,68.8,498,18.5,10.755937,10.755937,3.131716,3.131716,10.289924,10.289924,4.026492,4.026492,-33.5,-10.3,72.8,72.8,66.0,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,149.9,149.9,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,1024,1024,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,14.0,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,NW,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:15.23 PM,0m 18.8s,18.8,32.824566078778,-95.3065096053655,77.4,79.7,68.8,497,20.3,11.180225,11.180225,3.802798,3.802798,10.513618,10.513618,4.921268,4.921268,-32.7,-11.2,70.4,70.4,72.1,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,148.3,148.3,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,1024,1024,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,15.8,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,NW,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:15.33 PM,0m 18.9s,18.9,32.8245682921896,-95.3065045541622,76.7,79.7,68.8,497,22.0,12.131146,12.131146,4.697574,4.697574,11.1847,11.1847,4.47388,4.921268,-31.1,-4.6,65.2,65.2,62.4,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,147.4,147.4,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,1024,1024,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,17.5,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,N,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:15.43 PM,0m 19.0s,19.0,32.8245702013116,-95.3064990264174,76.1,79.7,68.8,496,23.9,13.514524,13.514524,5.59235,5.59235,12.30317,12.30317,3.35541,4.921268,-31.9,-3.1,63.8,63.8,67.6,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,146.8,146.8,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,1024,1024,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,19.4,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,N,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:15.54 PM,0m 19.1s,19.1,32.824573106851,-95.3064928100615,75.4,79.7,68.8,495,26.0,14.514276,14.514276,6.039738,6.039738,13.197946,13.197946,2.460634,4.921268,-33,-3.8,64.2,64.2,60.9,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,146.4,146.4,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,1024,1024,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,21.5,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,N,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:15.64 PM,0m 19.2s,19.2,32.824575574868,-95.3064864359952,75.1,79.7,68.8,495,28.2,15.811226,15.811226,6.71082,6.71082,14.316416,14.316416,1.565858,4.921268,-33.6,-3.7,63.9,63.9,65.2,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,146.4,146.4,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,1024,1024,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,23.7,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,N,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:15.74 PM,0m 19.3s,19.3,32.824578785983,-95.306479315747,75.1,79.7,68.8,495,30.7,16.907774,16.907774,7.381902,7.381902,15.211192,15.211192,0.894776,4.921268,-34.2,-3.7,63.9,63.9,61.7,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,146.4,146.4,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,898,1024,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,26.1,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,N,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:15.84 PM,0m 19.4s,19.4,32.8245821905753,-95.3064709511163,74.8,79.7,68.8,495,33.5,17.908098,17.908098,7.82929,7.82929,16.105968,16.105968,0.447388,4.921268,-35,-3.7,64,64,64.1,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,146.4,146.4,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,912,1117,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,29.0,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,N,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:15.94 PM,0m 19.5s,19.5,32.8245854798346,-95.306463988604,74.8,79.7,68.8,495,36.0,18.507214,18.507214,8.276678,8.276678,16.553356,16.553356,0.447388,4.921268,-36,-3.1,63.8,63.8,60.6,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,146.4,146.4,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,1020,1177,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,31.4,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,N,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:16.04 PM,0m 19.6s,19.6,32.8245891604731,-95.3064550384992,74.8,79.7,68.8,495,39.0,18.908429,18.908429,8.276678,8.276678,17.000744,17.000744,0.894776,4.921268,-36.3,-1.5,63.5,63.5,63.9,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,146.5,146.5,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,1024,1057,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,34.4,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,N,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:16.14 PM,0m 19.7s,19.7,32.8245928386679,-95.3064470121872,74.4,79.7,68.8,494,41.8,19.507604,19.507604,8.724066,8.724066,17.448132,17.448132,0.894776,4.921268,-32.8,1.4,62.4,62.4,61.3,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,146.9,146.9,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,1024,1024,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,37.2,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,N,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
11/27/2025,9:58:16.24 PM,0m 19.8s,19.8,32.8245963940934,-95.3064382298194,74.4,79.7,68.8,494,44.8,20.408936,20.408936,8.94776,8.94776,18.342908,18.342908,0,4.921268,-33.5,0,63,63,64.2,Sport,Auto Fly,,29,5,True,,Mini 4 Pro,False,False,,Smart,RC,False,True,False,,,True,,False,False,False,False,False,False,False,False,False,False,0,Follow Yaw,0,0,147.3,147.3,False,False,False,False,False,False,,True,Card Too Slow,100,100,1024,1684,1024,1024,S,False,False,False,False,False,0,False,False,False,False,92,7.808,2357,2589,7.808,False,3.912,3.897,0.025,False,False,4.564,77.5,76.1,77.5,,,,,,,,,Idle,,,,,,0,Go Home,False,False,False,False,False,False,False,False,False,False,False,False,32.8245517847813,-95.3065584110299,40.2,,393.7,True,1,1,False,False,False,False,,True,False,False,,213.2,,16.4,11,NE,N,6.03,6.03,Calm,True,True,,1.19.0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,255,6.1,98.4,32.323559,11.1847,0,0,DJI Mini 4 Pro,1581F6Z9C254D003,6TVQN2J0M20E51,6UZBMAB02101F4,7BVPN1QDA201FY,DJI Fly,,1.19.0,891FB81F-2FD6-1AFF-3F2A-820CEE980C32,1581F6Z9C254D003E49D,6TVQN2J0M20E51,,6UZBMAB02101F4,7BVPN1QDA201FY,,,,,,
