Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeAboveTerr,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,timeToHome,missionItemIndex,headingToNextWP,distanceToNextWP,headingToHome,distanceToGCS,hobbs,throttlePct,imuTemp,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentUTCTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,efi.health,efi.ecuIndex,efi.rpm,efi.fuelConsumed,efi.fuelFlow,efi.engineLoad,efi.sparkTime,efi.throttlePos,efi.baroPress,efi.intakePress,efi.intakeTemp,efi.cylinderTemp,efi.ignTime,efi.exGasTemp,efi.injTime,efi.throttleOut,efi.ptComp,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,generator.status,generator.genSpeed,generator.batteryCurrent,generator.loadCurrent,generator.powerGenerated,generator.busVoltage,generator.batCurrentSetpoint,generator.rectifierTemp,generator.genTemp,generator.runtime,generator.timeMaintenance,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,rpm.rpm1,rpm.rpm2,rpm.rpm3,rpm.rpm4,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2026-07-09 16:44:17.044,0.6,0.4,117,0.0,-0.0,-0.0,0.0,1.5,0.000,-0.1,-0.0,37.7,36.8,-0.077,0.000,0.000,0.000,0.0,00:00:00,0.0,1.6,1,--.--,0,--.--,--.--,0000:32:26,0,0,0,1,1,16.20,-1.00,-23,--.--,100,--.--,--:--:--,1,-16.20,16:44:17,21:44:17,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.01,0.01,0.00,0.00,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122947,-121.9985275,10SEG 88624 41081,0.7,1.1,4.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,-0.0,0.1,0.0,-0.0,0.1,0.0,-0.0,0.1,-0.0,0.0,2.3,--.--,--.--,--.--,--.--,0.3,-0.0,117.6,-1.5,-1.8,0.0,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:18.044,0.7,0.4,117,0.0,0.0,-0.0,0.0,-1.3,0.000,-0.1,-0.0,37.7,36.8,-0.093,0.000,0.000,0.000,0.0,00:00:01,0.0,0.4,1,--.--,0,--.--,--.--,0000:32:26,18,0,0,1,1,16.16,-1.00,-24,--.--,99,--.--,--:--:--,1,-16.16,16:44:18,21:44:18,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.02,0.01,0.00,0.00,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122946,-121.9985270,10SEG 88624 41081,0.7,1.1,257.9,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,-0.0,0.1,0.0,-0.0,0.1,0.0,-0.0,0.1,-0.0,-0.0,0.5,--.--,--.--,--.--,--.--,0.3,-0.0,117.6,-2.0,-1.7,0.0,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:19.044,0.7,0.4,117,0.0,0.0,-0.0,0.0,1.1,0.000,-0.1,-0.0,37.7,36.8,-0.096,0.000,0.000,0.000,0.0,00:00:02,0.0,0.0,1,--.--,0,--.--,--.--,0000:32:26,39,0,0,1,1,16.16,-1.00,-24,--.--,99,--.--,--:--:--,1,-16.16,16:44:19,21:44:19,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.02,0.01,0.00,0.00,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122950,-121.9985271,10SEG 88624 41081,0.7,1.1,277.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,-0.0,0.1,0.0,-0.0,0.1,0.0,-0.0,0.1,0.0,-0.0,-0.3,--.--,--.--,--.--,--.--,0.3,0.0,117.5,-2.0,-1.7,0.0,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:20.044,0.7,0.4,117,-0.0,0.0,-0.0,0.0,-0.4,0.000,-0.1,-0.0,37.6,36.8,-0.106,0.000,0.000,0.000,0.0,00:00:03,0.0,0.9,1,--.--,0,--.--,--.--,0000:32:26,55,0,0,1,1,16.10,-1.00,-25,--.--,96,--.--,--:--:--,1,-16.10,16:44:20,21:44:20,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.00,0.01,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122947,-121.9985274,10SEG 88624 41081,0.7,1.1,128.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,0.0,0.1,0.0,-0.0,0.1,0.0,-0.0,0.1,0.0,-0.0,-0.8,--.--,--.--,--.--,--.--,0.5,-0.0,117.5,-0.8,-1.6,0.0,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:21.044,0.7,0.1,117,-0.0,-4.1,-0.1,0.0,1.5,0.000,-0.1,-0.0,37.6,36.8,-0.107,0.000,0.000,0.000,0.0,00:00:04,0.0,6.5,1,--.--,0,--.--,--.--,0000:32:26,78,0,0,1,1,16.10,-1.00,-25,--.--,96,--.--,--:--:--,1,-16.10,16:44:21,21:44:21,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.00,0.01,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122947,-121.9985274,10SEG 88624 41081,0.7,1.1,298.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,0.0,0.1,-0.0,0.0,0.0,0.0,-0.0,0.1,0.0,-0.0,-1.3,--.--,--.--,--.--,--.--,0.0,0.8,117.4,-3.5,2.7,-0.0,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:22.044,3.7,9.2,113,5.5,1.3,1.5,0.3,-1.1,0.000,0.5,0.0,37.7,36.8,0.114,0.000,0.000,0.000,0.0,00:00:05,0.2,0.7,1,--.--,0,--.--,--.--,0000:32:26,86,0,0,1,1,16.04,-1.00,-25,--.--,93,--.--,--:--:--,1,-16.04,16:44:22,21:44:22,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.01,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122951,-121.9985256,10SEG 88625 41081,0.7,1.1,57.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,0.2,-0.2,0.1,0.0,-0.6,0.0,-0.0,-0.3,-0.0,-0.2,-1.5,--.--,--.--,--.--,--.--,4.6,7.4,113.6,3.8,-6.7,3.7,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:23.044,-2.1,-0.8,114,-2.2,5.1,1.9,0.2,-1.0,0.000,0.9,0.5,38.2,37.2,0.879,0.000,0.000,0.000,0.0,00:00:06,0.1,0.2,1,--.--,0,--.--,--.--,0000:32:26,85,0,0,1,1,16.04,-1.00,-25,--.--,93,--.--,--:--:--,1,-16.04,16:44:23,21:44:23,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.01,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122942,-121.9985278,10SEG 88624 41081,0.7,1.1,225.4,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.0,-0.1,-1.1,-0.1,-0.0,-0.9,0.0,-0.0,-1.1,0.0,0.1,-1.5,--.--,--.--,--.--,--.--,-1.2,0.8,114.7,4.4,6.8,-0.2,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:24.044,4.2,3.7,113,-2.4,-7.9,2.7,0.1,-1.3,0.000,1.2,1.5,39.1,38.1,1.958,0.000,0.000,0.000,0.0,00:00:07,0.1,0.3,1,--.--,0,--.--,--.--,0000:32:26,85,0,0,1,1,15.98,-1.00,-26,--.--,89,--.--,--:--:--,1,-15.98,16:44:24,21:44:24,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.16,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122955,-121.9985272,10SEG 88624 41081,0.7,1.1,345.7,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,0.0,-2.2,0.0,-0.1,-1.2,0.0,-0.0,-2.2,-0.0,-0.0,-1.5,--.--,--.--,--.--,--.--,3.3,1.6,113.3,-4.4,-8.6,2.7,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:25.044,0.7,3.5,115,3.2,8.5,0.9,0.1,0.6,0.000,1.3,2.7,40.3,39.3,3.235,0.000,0.000,0.000,0.0,00:00:08,0.0,0.2,1,--.--,0,--.--,--.--,0000:32:26,84,0,0,1,1,15.98,-1.00,-26,--.--,89,--.--,--:--:--,1,-15.98,16:44:25,21:44:25,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.16,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122950,-121.9985274,10SEG 88624 41081,0.7,1.1,94.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,0.0,-3.5,-0.1,0.1,-1.3,0.0,-0.0,-3.5,0.0,-0.0,-1.5,--.--,--.--,--.--,--.--,1.5,4.6,115.8,4.3,4.8,0.4,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:26.044,1.7,0.5,116,-3.0,-3.3,1.1,0.1,-1.6,0.000,1.4,4.0,41.7,40.7,4.605,0.000,0.000,0.000,0.0,00:00:09,0.0,0.2,1,--.--,0,--.--,--.--,0000:32:26,84,0,0,1,1,15.92,-1.00,-26,--.--,86,--.--,--:--:--,1,-15.92,16:44:26,21:44:26,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.00,0.01,0.11,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122953,-121.9985274,10SEG 88624 41081,0.7,1.1,254.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,-0.0,-4.9,-0.0,-0.1,-1.4,0.0,-0.0,-4.9,-0.0,0.0,-1.5,--.--,--.--,--.--,--.--,1.2,0.8,116.4,-2.5,1.0,0.3,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:27.044,2.4,3.7,117,2.5,-2.2,0.8,0.1,-1.6,0.000,1.5,5.4,43.1,42.1,6.052,0.000,0.000,0.000,0.0,00:00:10,0.0,0.4,1,--.--,0,--.--,--.--,0000:32:26,84,0,0,1,1,15.92,-1.00,-26,--.--,86,--.--,--:--:--,1,-15.92,16:44:27,21:44:27,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.00,0.01,0.11,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122957,-121.9985273,10SEG 88624 41081,0.7,1.1,23.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,0.0,-6.4,0.0,0.0,-1.5,0.0,-0.0,-6.4,-0.0,-0.0,-1.5,--.--,--.--,--.--,--.--,2.7,2.6,117.1,1.3,-4.4,1.8,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:28.044,1.2,1.8,117,-0.4,4.7,0.8,0.1,-0.9,0.000,1.5,6.9,44.5,43.5,7.542,0.000,0.000,0.000,0.0,00:00:11,0.0,0.6,1,--.--,0,--.--,--.--,0000:32:26,84,0,0,1,1,15.86,-1.00,-27,--.--,83,--.--,--:--:--,1,-15.86,16:44:28,21:44:28,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.03,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122954,-121.9985272,10SEG 88624 41081,0.7,1.1,163.4,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,-0.0,-7.9,-0.1,0.0,-1.5,0.0,-0.0,-7.9,-0.0,-0.0,-1.5,--.--,--.--,--.--,--.--,1.4,2.9,117.9,0.7,4.5,0.3,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:29.044,2.3,2.6,118,-0.4,-3.6,1.0,0.0,-1.0,0.000,1.5,8.4,46.0,45.0,9.031,0.000,0.000,0.000,0.0,00:00:12,0.0,1.4,1,--.--,0,--.--,--.--,0000:32:26,84,0,0,1,1,15.86,-1.00,-27,--.--,83,--.--,--:--:--,1,-15.86,16:44:29,21:44:29,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.01,0.01,0.03,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122955,-121.9985267,10SEG 88624 41081,0.7,1.1,222.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,0.0,-9.3,-0.0,-0.1,-1.5,0.0,-0.0,-9.4,-0.0,-0.0,-1.5,--.--,--.--,--.--,--.--,2.1,1.9,118.5,-1.4,-2.8,1.2,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:30.044,1.0,2.2,119,0.7,1.5,0.2,0.0,-0.8,0.000,1.9,9.9,47.5,46.5,10.584,0.000,0.000,0.000,0.0,00:00:13,0.0,0.4,1,--.--,0,--.--,--.--,0000:32:26,92,0,0,1,1,15.80,-1.00,-27,--.--,79,--.--,--:--:--,1,-15.80,16:44:30,21:44:30,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.01,0.01,0.03,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122946,-121.9985272,10SEG 88624 41081,0.7,1.1,133.8,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,0.0,-11.1,-0.0,-0.0,-2.4,0.0,-0.0,-11.0,0.0,-0.0,-2.2,--.--,--.--,--.--,--.--,1.2,2.6,119.2,1.2,1.6,0.2,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:31.044,2.1,1.8,119,-1.5,-2.0,0.9,0.0,0.4,0.000,2.8,11.9,49.6,48.6,13.333,0.000,0.000,0.000,0.0,00:00:14,0.0,0.2,1,--.--,0,--.--,--.--,0000:32:26,84,0,0,1,1,15.80,-1.00,-27,--.--,79,--.--,--:--:--,1,-15.80,16:44:31,21:44:31,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.01,0.01,0.01,0.03,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122949,-121.9985274,10SEG 88624 41081,0.7,1.1,281.9,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,-0.0,-13.9,0.0,-0.0,-2.8,0.0,-0.0,-13.9,-0.0,-0.0,-2.9,--.--,--.--,--.--,--.--,1.7,1.6,119.7,-1.8,-0.9,0.8,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:44:32.044,2.1,2.9,120,1.8,0.4,0.8,0.0,-0.7,0.000,2.9,14.8,52.5,51.5,16.214,0.000,0.000,0.000,0.0,00:00:15,0.0,0.5,1,--.--,0,--.--,--.--,0000:32:26,84,0,0,1,1,15.74,-1.00,-28,--.--,76,--.--,--:--:--,1,-15.74,16:44:32,21:44:32,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.02,0.00,0.01,0.03,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122953,-121.9985271,10SEG 88624 41081,0.7,1.1,57.2,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,0.0,-16.8,0.0,0.0,-3.0,0.0,-0.0,-16.9,-0.0,-0.0,-3.0,--.--,--.--,--.--,--.--,2.4,2.6,120.6,1.4,-1.1,1.4,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
