Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeAboveTerr,altitudeTuning,altitudeTuningSetpoint,xTrackError,rangeFinderDist,flightDistance,flightTime,distanceToHome,timeToHome,missionItemIndex,headingToNextWP,distanceToNextWP,headingToHome,distanceToGCS,hobbs,throttlePct,imuTemp,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentUTCTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,efi.health,efi.ecuIndex,efi.rpm,efi.fuelConsumed,efi.fuelFlow,efi.engineLoad,efi.sparkTime,efi.throttlePos,efi.baroPress,efi.intakePress,efi.intakeTemp,efi.cylinderTemp,efi.ignTime,efi.exGasTemp,efi.injTime,efi.throttleOut,efi.ptComp,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,generator.status,generator.genSpeed,generator.batteryCurrent,generator.loadCurrent,generator.powerGenerated,generator.busVoltage,generator.batCurrentSetpoint,generator.rectifierTemp,generator.genTemp,generator.runtime,generator.timeMaintenance,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,rpm.rpm1,rpm.rpm2,rpm.rpm3,rpm.rpm4,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2026-07-09 16:31:46.546,-0.0,1.5,107,-0.0,-0.0,0.0,0.0,-1.3,0.000,0.1,0.0,38.0,36.8,0.188,0.000,0.000,0.000,0.0,00:00:00,0.0,1.7,1,--.--,0,--.--,--.--,0000:32:26,0,0,0,1,1,16.20,-1.00,-61,--.--,100,--.--,--:--:--,1,-16.20,16:31:46,21:31:46,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.04,0.00,0.01,0.00,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122948,-121.9985272,10SEG 88624 41081,0.7,1.1,8.5,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.0,-0.0,-0.2,0.0,-0.0,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0.0,0.0,107.3,0.1,-6.1,-0.0,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:31:47.546,-0.0,1.5,107,-0.0,-0.0,0.0,0.0,-1.5,0.000,0.1,0.0,38.0,36.8,0.193,0.000,0.000,0.000,0.0,00:00:01,0.0,0.4,1,--.--,0,--.--,--.--,0000:32:26,0,0,0,1,1,16.17,-1.00,-62,--.--,99,--.--,--:--:--,1,-16.17,16:31:47,21:31:47,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.03,0.00,0.01,0.00,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122949,-121.9985274,10SEG 88624 41081,0.7,1.1,235.2,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.0,-0.0,-0.2,0.0,-0.0,-0.1,0.0,-0.0,-0.2,0.0,0.0,2.2,--.--,--.--,--.--,--.--,0.2,0.0,107.3,0.9,-6.1,0.0,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:31:48.546,0.0,1.5,107,-0.0,-0.0,0.0,0.0,1.0,0.000,0.1,0.0,38.0,36.8,0.192,0.000,0.000,0.000,0.0,00:00:02,0.0,0.8,1,--.--,0,--.--,--.--,0000:32:26,21,0,0,1,1,16.17,-1.00,-62,--.--,99,--.--,--:--:--,1,-16.17,16:31:48,21:31:48,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,true,true,true,false,false,0.03,0.00,0.01,0.00,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122943,-121.9985274,10SEG 88624 41081,0.7,1.1,222.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.0,-0.0,-0.2,0.0,-0.0,-0.1,0.0,-0.0,-0.2,0.0,-0.0,0.4,--.--,--.--,--.--,--.--,-0.2,0.0,107.4,-1.1,-6.0,-0.0,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:31:49.546,-0.0,1.5,107,0.0,-0.0,0.0,0.0,1.2,0.000,0.1,-0.0,38.0,36.8,0.184,0.000,0.000,0.000,0.0,00:00:03,0.0,6.6,1,--.--,0,--.--,--.--,0000:32:26,37,0,0,1,1,16.11,-1.00,-62,--.--,97,--.--,--:--:--,1,-16.11,16:31:49,21:31:49,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.01,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122948,-121.9985272,10SEG 88624 41081,0.7,1.1,124.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.0,-0.0,-0.2,0.0,0.0,-0.1,0.0,-0.0,-0.2,0.0,-0.0,-0.3,--.--,--.--,--.--,--.--,-0.3,0.4,107.4,-1.3,-4.3,-0.0,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:31:50.546,0.0,1.5,107,0.0,0.0,0.0,0.0,1.8,0.000,0.1,-0.0,37.9,36.8,0.168,0.000,0.000,0.000,0.0,00:00:04,0.0,2.8,1,--.--,0,--.--,--.--,0000:32:26,55,0,0,1,1,16.11,-1.00,-62,--.--,97,--.--,--:--:--,1,-16.11,16:31:50,21:31:50,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.01,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122949,-121.9985273,10SEG 88624 41081,0.7,1.1,153.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.0,-0.0,-0.2,-0.0,0.0,-0.1,0.0,-0.0,-0.2,0.0,-0.0,-0.8,--.--,--.--,--.--,--.--,-0.8,1.0,107.4,-4.3,-1.9,-0.0,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:31:51.546,0.0,1.5,107,-0.0,0.0,0.0,0.0,0.9,0.000,0.1,-0.0,37.9,36.8,0.164,0.000,0.000,0.000,0.0,00:00:05,0.1,1.8,1,--.--,0,--.--,--.--,0000:32:26,75,0,0,1,1,16.05,-1.00,-63,--.--,93,--.--,--:--:--,1,-16.05,16:31:51,21:31:51,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.00,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122948,-121.9985275,10SEG 88624 41081,0.7,1.1,155.3,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.0,-0.0,-0.2,-0.0,0.0,-0.1,0.0,-0.0,-0.2,0.0,-0.0,-1.3,--.--,--.--,--.--,--.--,-2.4,2.4,107.5,-12.2,3.7,-1.4,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:31:52.546,-3.0,6.2,101,12.1,15.7,-5.8,0.3,0.5,0.000,0.4,0.1,38.1,36.8,0.283,0.000,0.000,0.000,0.0,00:00:06,0.2,0.5,1,--.--,0,--.--,--.--,0000:32:26,86,0,0,1,1,16.05,-1.00,-63,--.--,93,--.--,--:--:--,1,-16.05,16:31:52,21:31:52,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.03,0.00,0.01,0.00,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122948,-121.9985267,10SEG 88624 41081,0.7,1.1,47.5,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.0,0.1,-0.3,0.2,0.2,-0.4,0.0,-0.0,-0.3,0.0,-0.1,-1.5,--.--,--.--,--.--,--.--,2.7,11.2,101.6,28.0,19.9,1.6,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:31:53.546,1.4,-1.2,103,-17.8,-6.5,5.4,0.4,1.1,0.000,0.8,0.7,38.6,36.8,0.849,0.000,0.000,0.000,0.0,00:00:07,0.1,0.4,1,--.--,0,--.--,--.--,0000:32:26,85,0,0,1,1,15.99,-1.00,-63,--.--,90,--.--,--:--:--,1,-15.99,16:31:53,21:31:53,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.07,0.01,0.01,0.40,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122959,-121.9985275,10SEG 88624 41081,0.7,1.1,217.1,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,0.1,-0.1,-0.9,-0.2,-0.3,-0.8,0.0,-0.0,-0.9,-0.1,0.1,-1.5,--.--,--.--,--.--,--.--,-0.6,-0.0,103.3,-10.2,4.7,-0.1,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:31:54.546,1.6,8.8,105,8.9,-2.7,2.6,0.1,-1.3,0.000,1.1,1.5,39.5,37.6,1.739,0.000,0.000,0.000,0.0,00:00:08,0.1,0.8,1,--.--,0,--.--,--.--,0000:32:26,85,0,0,1,1,15.99,-1.00,-63,--.--,90,--.--,--:--:--,1,-15.99,16:31:54,21:31:54,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.07,0.01,0.01,0.40,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122947,-121.9985265,10SEG 88624 41081,0.7,1.1,27.2,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.0,0.1,-1.8,0.1,0.0,-1.2,0.0,-0.0,-1.8,0.0,-0.1,-1.5,--.--,--.--,--.--,--.--,3.3,6.1,105.1,7.9,-10.8,2.4,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2026-07-09 16:31:55.546,-1.6,0.4,107,-2.4,10.5,1.5,0.1,-1.8,0.000,1.3,2.7,40.6,38.5,2.844,0.000,0.000,0.000,0.0,00:00:09,0.1,0.8,1,--.--,0,--.--,--.--,0000:32:26,84,0,0,1,1,15.93,-1.00,-64,--.--,87,--.--,--:--:--,1,-15.93,16:31:55,21:31:55,7/9/26,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,true,true,true,true,true,true,false,false,true,true,false,false,0.04,0.01,0.01,0.15,--.--,--.--,0.15,0.17,9223372036854775808,0,--.--,--.--,--.--,--.--,--.--,0,0,0,0,37.4122943,-121.9985281,10SEG 88624 41081,0.7,1.1,159.6,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-0.0,-0.1,-2.9,-0.1,0.1,-1.3,0.0,-0.0,-3.0,0.0,0.1,-1.5,--.--,--.--,--.--,--.--,-1.1,3.8,107.7,2.8,13.4,-0.0,288.15,--.--,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
